old_url,old_path,old_type,old_topic,priority,internal_links,external_links_if_available,new_target,target_status,redirect_status,action,reason,notes
https://oztimberfloor.com.au/,/,homepage,home,P0,481,,/,exists,200 live,keep live,Root homepage remains the live canonical destination.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-calacatta/,/product/artisan-calacatta/,product,artisan-calacatta,P2,,,/products/artisan-calacatta/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-calcatta/,/product/artisan-calcatta/,product,artisan-calcatta,P2,,,/products/artisan-calacatta/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-casper-white/,/product/artisan-casper-white/,product,artisan-casper-white,P2,,,/products/artisan-casper-white/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-chanterelle/,/product/artisan-chanterelle/,product,artisan-chanterelle,P2,,,/products/artisan-chanterelle/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-chantilly/,/product/artisan-chantilly/,product,artisan-chantilly,P2,,,/products/artisan-chantilly/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-cotton-wood/,/product/artisan-cotton-wood/,product,artisan-cotton-wood,P2,,,/products/artisan-cotton-wood/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-crema-marfil/,/product/artisan-crema-marfil/,product,artisan-crema-marfil,P2,,,/products/artisan-crema-marfil/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-dover-grey/,/product/artisan-dover-grey/,product,artisan-dover-grey,P2,,,/products/artisan-dover-grey/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-grema-marfil/,/product/artisan-grema-marfil/,product,artisan-grema-marfil,P2,,,/products/artisan-crema-marfil/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-grigio/,/product/artisan-grigio/,product,artisan-grigio,P2,,,/products/artisan-grigio/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-jasper-grey/,/product/artisan-jasper-grey/,product,artisan-jasper-grey,P2,,,/products/artisan-jasper-grey/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-madison/,/product/artisan-madison/,product,artisan-madison,P2,,,/products/artisan-madison/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-monaco-brown/,/product/artisan-monaco-brown/,product,artisan-monaco-brown,P2,,,/products/artisan-monaco-brown/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-montreux/,/product/artisan-montreux/,product,artisan-montreux,P2,,,/products/artisan-montreux/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-natural-classic/,/product/artisan-natural-classic/,product,artisan-natural-classic,P2,,,/products/artisan-natural-classic/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-naturalle/,/product/artisan-naturalle/,product,artisan-naturalle,P2,,,/products/artisan-naturalle/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-oxford-grey/,/product/artisan-oxford-grey/,product,artisan-oxford-grey,P2,,,/products/artisan-oxford-grey/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-pietra-grey/,/product/artisan-pietra-grey/,product,artisan-pietra-grey,P2,,,/products/artisan-pietra-grey/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-provence/,/product/artisan-provence/,product,artisan-provence,P2,,,/products/artisan-provence/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-romandie/,/product/artisan-romandie/,product,artisan-romandie,P2,,,/products/artisan-romandie/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-valley-beige/,/product/artisan-valley-beige/,product,artisan-valley-beige,P2,,,/products/artisan-valley-beige/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-volcano/,/product/artisan-volcano/,product,artisan-volcano,P2,,,/products/artisan-volcano/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/artisan-woodlands/,/product/artisan-woodlands/,product,artisan-woodlands,P2,,,/products/artisan-woodlands/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/aspire-barn-oak/,/product/aspire-barn-oak/,product,aspire-barn-oak,P2,,,/products/aspire-barn-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/aspire-buckskin/,/product/aspire-buckskin/,product,aspire-buckskin,P2,,,/products/aspire-buckskin/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/aspire-coastal-blackbutt/,/product/aspire-coastal-blackbutt/,product,aspire-coastal-blackbutt,P2,,,/products/aspire-coastal-blackbutt/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/aspire-crystal-lake/,/product/aspire-crystal-lake/,product,aspire-crystal-lake,P2,,,/products/aspire-crystal-lake/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/aspire-homstead/,/product/aspire-homstead/,product,aspire-homstead,P2,,,/products/aspire-homstead/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/aspire-new-england-blackbutt/,/product/aspire-new-england-blackbutt/,product,aspire-new-england-blackbutt,P2,,,/products/aspire-new-england-blackbutt/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/aspire-nsw-spotted-gum/,/product/aspire-nsw-spotted-gum/,product,aspire-nsw-spotted-gum,P2,,,/products/aspire-nsw-spotted-gum/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/aspire-pale-gorge/,/product/aspire-pale-gorge/,product,aspire-pale-gorge,P2,,,/products/aspire-pale-gorge/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/aspire-qld-spotted-gum/,/product/aspire-qld-spotted-gum/,product,aspire-qld-spotted-gum,P2,,,/products/aspire-qld-spotted-gum/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
